image,id,choice,annotator,annotation_id
/data/upload/2565_5MKExgA.jpg,37,"{""choices"": [""left"", ""labeled""]}",glebsin@gmail.com,257
/data/upload/2564_X4bqV9t.jpg,36,"{""choices"": [""b_left"", ""labeled""]}",glebsin@gmail.com,256
/data/upload/2563_lYVx0Ov.jpg,35,"{""choices"": [""trunk"", ""dirty""]}",glebsin@gmail.com,255
/data/upload/2562_Q53n4De.jpg,34,"{""choices"": [""back"", ""labeled""]}",glebsin@gmail.com,254
/data/upload/2561_NDnOroX.jpg,33,interior,glebsin@gmail.com,253
/data/upload/2560_vyhjlsI.jpg,32,"{""choices"": [""right"", ""labeled""]}",glebsin@gmail.com,252
/data/upload/2559_ChntOju.jpg,31,"{""choices"": [""left"", ""labeled""]}",glebsin@gmail.com,251
/data/upload/2558_1j1Cf9S.jpg,30,"{""choices"": [""back"", ""labeled""]}",glebsin@gmail.com,250
/data/upload/2556_6Sb97IO.jpg,28,front,glebsin@gmail.com,248
/data/upload/2555_zkk5GJL.jpg,27,"{""choices"": [""f_right"", ""labeled""]}",glebsin@gmail.com,247
/data/upload/2554_wq1ILe6.jpg,26,"{""choices"": [""b_left"", ""labeled""]}",glebsin@gmail.com,246
/data/upload/2553_zx0PM6f.jpg,25,"{""choices"": [""b_right"", ""labeled""]}",glebsin@gmail.com,245
/data/upload/2552_enwx69z.jpg,24,"{""choices"": [""f_left"", ""labeled""]}",glebsin@gmail.com,244
/data/upload/2551_cUbQHVj.jpg,23,interior,glebsin@gmail.com,243
/data/upload/2550_pKpXWNo.jpg,22,panel,glebsin@gmail.com,242
/data/upload/2549_lEruVUL.jpg,21,panel,glebsin@gmail.com,241
/data/upload/2548_A1m2BQX.jpg,20,panel,glebsin@gmail.com,240
/data/upload/2547_prsgL0o.jpg,19,panel,glebsin@gmail.com,239
/data/upload/2546_GswcDhh.jpg,18,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",glebsin@gmail.com,238
/data/upload/2545_obOxPOm.jpg,17,front,glebsin@gmail.com,237
/data/upload/2544_aJL15Bh.jpg,16,"{""choices"": [""left"", ""labeled""]}",glebsin@gmail.com,236
/data/upload/2543_IydNuvs.jpg,15,interior,glebsin@gmail.com,235
/data/upload/2542_oDgVSim.jpg,14,"{""choices"": [""trunk"", ""dirty""]}",glebsin@gmail.com,234
/data/upload/2541_BIkYEtl.jpg,13,"{""choices"": [""back"", ""labeled""]}",glebsin@gmail.com,233
/data/upload/2540_Mw4VvsZ.jpg,12,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",glebsin@gmail.com,232
/data/upload/2539_Fu7SzW3.jpg,11,panel,glebsin@gmail.com,231
/data/upload/2538_O5Fqgo4.jpg,10,panel,glebsin@gmail.com,230
/data/upload/2537_oq1gJBn.jpg,9,"{""choices"": [""back"", ""labeled""]}",glebsin@gmail.com,229
/data/upload/2536_2OdeIha.jpg,8,"{""choices"": [""b_right"", ""labeled""]}",glebsin@gmail.com,228
/data/upload/2535_eNSKYHO.jpg,7,"{""choices"": [""interior"", ""dirty""]}",glebsin@gmail.com,227
/data/upload/2534_PkjjtfJ.jpg,6,panel,glebsin@gmail.com,226
/data/upload/2533_RvdyRNY.jpg,5,"{""choices"": [""right"", ""labeled""]}",glebsin@gmail.com,225
/data/upload/2532_H6IfIuX.jpg,4,front,glebsin@gmail.com,224
/data/upload/2531_sEhL8SN.jpg,3,"{""choices"": [""f_right"", ""labeled""]}",glebsin@gmail.com,223
/data/upload/2530_Dpg77ye.jpg,2,"{""choices"": [""right"", ""labeled""]}",glebsin@gmail.com,222
/data/upload/2529_IXJbiok.jpg,1,"{""choices"": [""b_right"", ""labeled""]}",glebsin@gmail.com,221
